Pose,nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
Mountain,364.87098155674596,58.80317450558992,374.05148581350494,49.22797175363881,354.8650781148698,48.00292367262465,394.0624379518122,53.643863725464385,344.4222098069568,52.3390354457238,404.981557759012,111.80792211002337,327.980864592113,115.57370894182768,421.23178822370977,192.4669257832761,315.9100227830816,184.60257122625453,427.2554642926608,258.07422622110835,306.72394685230813,258.3087430455378,387.34052982567766,240.60783544516661,340.244087440839,246.098371956853,374.702706871191,359.9713907202251,350.40811879011613,361.07613337979774,380.7782374971636,478.31814714487166,342.56253697565484,478.9049457217648
Mountain,132.65673847119342,58.75260998104618,141.59790608892797,49.55719912200549,125.72628828499822,49.306802235203655,161.92677604706952,52.86309333263097,108.92819764703142,57.055825514417464,172.43237317350395,107.31476273279469,93.67475074356524,111.6572653109602,180.60546495113135,190.97431863491963,88.34746269764248,186.28100636589085,192.3266367298933,256.9769071840152,72.5135565793366,258.0952941134758,153.80887866514846,236.3757533156526,108.71538977405343,241.14391912563212,150.20460706528792,354.5625298844334,125.49342555129185,361.6165541019677,151.94170306827024,472.94407761443216,121.87557299602081,473.8286758359537
Mountain,256.6469912707064,122.99118991709352,263.517656761581,115.28489203868568,248.7833173443173,117.52042335098709,270.38681853361646,117.6731774421154,238.00084600804757,124.37442130567624,284.24765559152945,161.8387847520504,227.267221791121,163.85932384190227,300.1705502078741,216.9134211243436,218.6275023147773,217.169116641476,315.2764031501232,279.54120556843236,196.35616001746467,268.2946232839244,275.7464207059615,265.6236703959738,238.4246098055385,262.5944841946804,268.0995197217,352.4977498034719,240.32942585925343,354.54657463611915,272.8123011925409,442.82208834446317,248.9638902339698,447.4682313278009
Mountain,248.77616280836685,119.37225310139635,254.65149305668118,111.331140351988,242.46863210844302,112.91304465646073,265.11411548155473,116.79347817828548,230.0993733386281,118.0814845928018,273.4780529227989,161.50138190178458,213.5176282700661,163.95695476611127,288.83440959503054,211.16566954806638,193.4973530749563,220.80808457497247,306.1269546445475,264.68596715650125,183.3642033620494,277.0446524085841,256.9515497358014,267.5362424731749,218.08157323307026,268.0041997759174,251.52337798439126,352.955165245721,225.05756235716254,350.4271131333474,249.97378780634082,443.85468415699563,231.0492487863881,445.59219170408136
Mountain,356.06539397813475,68.43312845190532,365.5588616968686,59.16716547922475,350.04181288089995,62.74390319570961,381.24198438715655,64.04665396915927,335.2714633545935,64.40822712118695,399.48218887772316,116.59040490621355,322.83941245177965,117.74943973018915,413.14576968117865,189.56641042875552,310.01902220160144,187.40922286797363,438.54221961310304,253.4695383918731,282.00056147278593,243.5559316294817,385.00295931867555,234.93029962436788,339.61660931219205,243.1687161140917,374.748546552856,348.2390281075759,342.0847026144321,348.26558853086095,377.592537907644,453.38794502479914,351.54831755705396,454.9609299022628
Mountain,142.48916815919995,63.1074826252411,152.7755547361255,55.40922568546786,134.43346142274217,55.677912541939506,160.9454966185004,62.60884550102519,115.21045795614788,60.10232031098046,177.0120201269126,118.68080360760828,98.15317367617027,123.18399041520115,192.39522213757783,182.09508049042893,87.01500160565516,189.23882132249256,209.99075861887317,240.9327336861385,58.47441408149434,249.4860130721603,157.94830005693242,243.00235732462397,104.72586540760342,239.729711128963,159.55954270738786,347.24470589665464,127.74761880581805,350.6091422559809,146.86266317407126,458.18426994861915,129.64445723537588,459.25773525633764
Mountain,242.3533681022676,132.50472832517505,254.54180072452027,115.92431286063929,237.19548585503927,111.64752279574445,265.39630810749486,118.63096719955507,225.21030853398116,114.38606388835987,265.4780629264864,154.36699578376232,216.34560106206243,149.81303867957402,279.9566751693789,52.702654446803685,191.34515152927258,40.891156651667046,291.00343696309324,37.796867338948225,190.51378495465676,36.927421063308394,257.60395793993945,291.3143743617901,213.88686247386383,281.8431933391144,250.94612406497185,381.2239397610866,221.89839153368942,384.60240027716554,243.35011209195088,457.0053860359667,232.15017674869526,470.3927574316002
Mountain,250.60370354236903,128.56807154738559,260.83872624947327,111.6216350887821,239.11543406886187,112.2537984887594,277.7996775520293,114.98439361445637,236.41970939161374,114.75286839908587,289.35817860963436,150.4126109522903,233.29762502329976,153.9219741504717,302.42992733524056,197.150028592818,221.8571104944,203.9443209952833,290.17531525544615,43.448911168268616,216.81213378906253,38.56129072513818,282.52641986514533,284.55675687038064,239.65723188091613,283.4616063541397,275.242659066228,382.66839624935164,250.18087363342036,381.3959335390463,264.97194282246824,462.97325039305633,253.7342245648016,461.11063343855363
Mountain,200.35575138582732,104.4468543341546,208.6048680222381,96.59214732063263,192.72852537542957,95.78858371592163,221.01504377309715,102.68155964578337,179.39913421250978,106.12394404114531,245.77265062767444,155.75901205608955,169.96018025884985,155.33944284272891,268.1520390807346,216.08865508400058,155.52409951617608,219.75840968215118,275.26032380543313,283.1651679707761,153.48399625279598,282.32726417636485,239.68401390487233,268.3956731899151,185.91772372297237,270.12520311284356,226.75019576836425,375.9616835978022,192.4278132648389,382.02603921850687,227.6254709330832,480.48432536144975,183.25069633262288,467.52556132083123
Mountain,299.90203350906063,103.20265362371548,307.51468136102835,94.69950347520503,285.2430858058059,95.72794427515561,322.20582447606006,103.6961978896525,274.66190702193006,105.63982571803685,331.35549458230685,152.9209722621807,258.78979061649056,152.0495276233467,347.37386743062757,212.06823325256096,235.38301396666716,211.82391851274798,352.74223865809785,276.4072655642181,226.34279876329103,289.6966578060166,317.2195561199268,270.48669712177445,261.3760445622488,265.7408021792337,307.4128716813084,380.48980839519584,268.8910140041494,388.72461595970566,290.9838411323263,485.63986497301283,303.1366751896396,483.68550534070283
